_ --> 'hasCORS': false,$178$178$1,0$1,0$1,0$00:00:06,418
ID = this.ID(ID); --> _$51$51$1,0$1,0$0,16666666666666666$00:00:03,729
if (ID<0> != ID) --> if (ID<0>)$1$1$1,0$1,0$0,3333333333333333$00:00:04,224
if (ID<0>) {ID.ID(ID<0>); --> ID.ID(ID<0>);$13$13$1,0$1,0$0,2$00:00:04,448
ID<0> = ID; --> ID<0> = ID * 1000;$2$2$1,0$1,0$1,0$00:00:05,106
if (ID<0> == LT) --> if (ID<0> === LT)$254$254$1,0$1,0$1,0$00:00:03,613
_ --> throw ID;}return LT;}$146$146$1,0$1,0$1,0$00:00:04,924
return ID.ID(); --> _$122$122$1,0$1,0$1,0$00:00:04,409
while (LT) --> while (EXPR)$1$1$1,0$1,0$1,0$00:00:03,721
ID(LT); --> _$470$453$0,9638297872340426$0,9638297872340426$1,0$00:00:03,492
ID<0>(); --> ID<0>(ID);$126$118$0,9365079365079365$0,9365079365079365$1,0$00:00:05,391
return ID; --> return LT;$216$194$0,8981481481481481$0,8981481481481481$1,0$00:00:03,282
_ --> LT :LT,$28932$10000$0,3456380478363058$1,0$1,0$00:00:04,892
_ --> ID.ID({ID: EXPR});$89$89$1,0$1,0$0,2$00:00:05,306
var ID<0> = new ID.ID(<...>); -->var ID<0> = ID.ID.ID(<...>);$1$1$1,0$1,0$2,25377507324769E-4$00:00:05,135
ID(<...>); --> _$4925$1315$0,267005076142132$0,267005076142132$1,0$00:00:03,301
ID: EXPR;-->_$97$97$1,0$1,0$1,0$00:00:04,835
ID<0>: LT --> ID<0>: LT$8204$7857$0,9577035592393954$0,9577035592393954$1,0$00:00:03,726
<...> --> await <...>$2415$2415$1,0$1,0$1,0$00:00:04,521
var ID = <...>; --> var ID = ID(<...>);$524$457$0,8721374045801527$0,8721374045801527$1,0$00:00:05,325
this.ID<0>(EXPR); --> this.ID<0>(EXPR);$551$470$0,852994555353902$0,852994555353902$0,16666666666666666$00:00:04,089
_ --> ID.ID = ID(<...>);$443$413$0,9322799097065463$0,9322799097065463$0,2$00:00:05,105
ID = ID.ID(<...>); -->_$797$589$0,739021329987453$0,739021329987453$0,3333333333333333$00:00:05,132
if (ID binOP ID) -->  if (<...>)$472$471$0,9978813559322034$0,9978813559322034$0,2$00:00:03,346
if (ID) { ID.ID(<...>); --><...>$131$131$1,0$1,0$0,5$00:00:05,650
<...> = EXPR<0>;--><...> = EXPR<0> binOP EXPR;$99$63$0,6363636363636364$0,6363636363636364$0,2$00:00:05,141
if (ID<0> binOP null)-->if (ID<0> binOP null)$11$11$1,0$1,0$1,0$00:00:04,922
_-->throw EXPR;$176$176$1,0$1,0$1,0$00:00:03,620
return ID.ID(<...>);-->_$348$230$0,6609195402298851$0,6609195402298851$1,0$00:00:05,085
while (<...>) --> while (<...>)$38$38$1,0$1,0$1,0$00:00:04,434
ID(<...>);-->_$4925$1315$0,267005076142132$0,267005076142132$1,0$00:00:03,739
ID(<...>);-->ID(ID);$1348$600$0,44510385756676557$0,44510385756676557$1,0$00:00:03,881
