if EXPR: --> if ID and ID:$47$47$1,0$1,0$1,0$00:00:04,664
while EXPR: <...> --> while EXPR: <...>$354$354$1,0$1,0$0,3333333333333333$00:00:03,449
return ID.ID(<...>) --> return EXPR$6839$690$0,10089194326655944$0,69$1,0$00:00:04,822
ID.ID.ID(<...>) --> self.ID.ID()$788$36$0,04568527918781726$0,04568527918781726$0,02040816326530612$00:00:04,771
ID = ID<0>.ID(<...>) --> ID<0>.ID(<...>)$541$119$0,2199630314232902$0,2199630314232902$0,043478260869565216$00:00:04,809
ID.ID(<...>) --> ID.ID()$6809$165$0,024232633279483037$0,165$0,043478260869565216$00:00:03,163
ID.ID() --> ID.ID(<...>)$7130$580$0,08134642356241234$0,58$0,5$00:00:04,634
if EXPR: --> if ID or ID:$37$37$1,0$1,0$1,0$00:00:03,262
return ID<0>.ID(EXPR) --> return ID<0>.ID(EXPR)$1139$339$0,2976294995610184$0,339$0,25$00:00:04,802
return ID --> return ID(<...>)$327$250$0,764525993883792$0,764525993883792$0,5$00:00:04,595
ID.ID(<...>) --> ID.ID.ID(<...>)$1750$392$0,224$0,392$0,3333333333333333$00:00:04,780
ID = ID.ID<0>(<...>) --> ID.ID<0>(<...>)$353$96$0,2719546742209632$0,2719546742209632$0,043478260869565216$00:00:03,132
ID<0>(<...>) --> ID.ID<0>(<...>)$625$76$0,1216$0,1216$0,07692307692307693$00:00:04,504
ID<0>(EXPR) --> ID<0>(EXPR % (ID, ID.ID))$326$0$0,0$0,0$0,0$00:00:04,573
if ID: --> if ID and ID(EXPR):$7$7$1,0$1,0$0,3333333333333333$00:00:03,417
if ID<0>: --> if ID<0> or EXPR:$48$48$1,0$1,0$1,0$00:00:04,496
ID<0>.ID() --> ID<0>.ID(<...>)$6706$525$0,07828810020876827$0,525$0,5$00:00:04,699
ID = ID.ID<0>(<...>) --> ID = ID.ID.ID<0>(<...>)$1138$323$0,28383128295254834$0,323$1,0$00:00:04,763
ID = ID.ID<0>(EXPR) --> ID = ID.ID<0>(EXPR, EXPR)$525$176$0,3352380952380952$0,3352380952380952$0,25$00:00:05,483
