_ --> 'hasCORS': false,$178$0$0,0$0,0$0,0$00:00:01,474
var attr = new ID.Attr(ID, ID); --> var attr = this.ownerDocument.ID(ID, ID);$1$1$1,0$1,0$0,005319148936170213$00:00:01,098
ID('skin-blue-light'); --> _$1$1$1,0$1,0$0,029411764705882353$00:00:00,428
ID: relative; --> _$2$2$1,0$1,0$0,045454545454545456$00:00:00,513
ID(delay) --> await ID(delay)$1$1$1,0$1,0$0,03225806451612903$00:00:00,743
var buttonEl = ID<0>; --> var $buttonEl = $(ID<0>);$1$1$1,0$1,0$0,009523809523809525$00:00:00,536
ID<0>.timeout(LT); --> ID<0>.timeout(LT);$46$1$0,021739130434782608$0,021739130434782608$0,0047169811320754715$00:00:00,529
_ --> ID.ID = audioControllerFactory();$9$0$0,0$0,0$0,0$00:00:00,458
body = this.ID(ID); --> _$14$14$1,0$1,0$1,0$00:00:00,590
if (ID<0> != undefined) --> if (ID<0>)$1$1$1,0$1,0$8,802816901408451E-4$00:00:00,430
if (ID<0>) {expressions.push(ID<0>); --> argsComma.push(ID<0>);$3$3$1,0$1,0$0,05555555555555555$00:00:00,669
ID<0> = timeFilled; --> ID<0> = timeFilled * 1000;$2$2$1,0$1,0$0,002506265664160401$00:00:00,432
if (ID<0> == null) --> if (ID<0> === null)$1$1$1,0$1,0$0,002109704641350211$00:00:00,452
_ --> throw e;}return LT;}$55$13$0,23636363636363636$0,23636363636363636$0,006711409395973154$00:00:00,664
return ID.ready(); --> _$3$3$1,0$1,0$0,012345679012345678$00:00:00,607
while (LT) --> while (ID)$1$0$0,0$0,0$0,0$00:00:00,568
ID(true); --> _$19$0$0,0$0,0$0,0$00:00:00,652
ID<0>(); --> ID<0>(error);$6$0$0,0$0,0$0,0$00:00:00,483
return ID; --> return null;$51$39$0,7647058823529411$0,7647058823529411$0,0014184397163120568$00:00:00,434
if(EXPR) --> if(EXPR),$285$264$0,9263157894736842$0,9263157894736842$1,0$00:00:00,848
_ --> ID.ID({ID: LT});$62$61$0,9838709677419355$0,9838709677419355$0,013333333333333334$00:00:01,056
var attr = new ID.Attr(ID, ID); --> var attr = this.ownerDocument.ID(ID, ID);$1$1$1,0$1,0$0,005319148936170213$00:00:01,098
ID(LT); --> _$470$173$0,3680851063829787$0,3680851063829787$0,008$00:00:00,693
ID: ID;  --> _$95$95$1,0$1,0$0,09090909090909091$00:00:00,441
ID(ID) --> await ID(ID)$86$34$0,3953488372093023$0,3953488372093023$0,034482758620689655$00:00:00,802
var ID = ID; --> var ID  = $(ID);$1$1$1,0$1,0$0,5$00:00:00,493
ID<0>.ID<1>(LT); --> ID<0>.ID<1>(LT);$2153$2$9,289363678588017E-4$9,289363678588017E-4$2,646202699126753E-4$00:00:00,665
_ --> ID.ID = ID();$30$5$0,16666666666666666$0,16666666666666666$0,5$00:00:00,428
ID = this.ID(ID); --> _$51$46$0,9019607843137255$0,9019607843137255$0,006578947368421052$00:00:00,623
if (ID<0> != ID) --> if (ID<0>)$1$1$1,0$1,0$7,102272727272727E-4$00:00:00,431
if (ID<0>) {ID.ID(ID<0>); --> ID.ID(ID<0>);$13$13$1,0$1,0$0,012195121951219513$00:00:01,065
ID<0> = ID; --> ID<0> = ID * 1000;$2$2$1,0$1,0$0,002890173410404624$00:00:00,413
if (ID<0> == LT) --> if (ID<0> === LT)$254$254$1,0$1,0$0,010869565217391304$00:00:00,560
_ --> throw ID;}return LT;}$146$14$0,0958904109589041$0,0958904109589041$0,007462686567164179$00:00:00,545
return ID.ID(); --> _$122$109$0,8934426229508197$0,8934426229508197$0,3333333333333333$00:00:00,757
while (LT) --> while (EXPR)$1$0$0,0$0,0$0,0$00:00:00,613
ID(LT); --> _$470$173$0,3680851063829787$0,3680851063829787$0,008$00:00:00,693
ID<0>(); --> ID<0>(ID);$126$0$0,0$0,0$0,0$00:00:00,615
return ID; --> return LT;$216$153$0,7083333333333334$0,7083333333333334$0,0016501650165016502$00:00:00,421
_ --> LT :LT,$28932$5000$0,1728190239181529$1,0$1,0$00:00:00,608
_ --> ID.ID({ID: EXPR});$89$86$0,9662921348314607$0,9662921348314607$0,1111111111111111$00:00:00,678
var ID<0> = new ID.ID(<...>); -->var ID<0> = ID.ID.ID(<...>);$1$1$1,0$1,0$2,4172105390379503E-4$00:00:00,664
ID(<...>); --> _$4925$386$0,0783756345177665$0,0783756345177665$0,1$00:00:00,542
ID: EXPR;-->_$97$97$1,0$1,0$0,09090909090909091$00:00:00,438
ID<0>: LT --> ID<0>: LT$8204$4464$0,5441248171623598$0,8928$1,0$00:00:00,734
<...> --> await <...>$2415$1213$0,5022774327122154$0,5022774327122154$0,1111111111111111$00:00:00,652
var ID = <...>; --> var ID = ID(<...>);$524$392$0,7480916030534351$0,7480916030534351$1,0$00:00:00,651
this.ID<0>(EXPR); --> this.ID<0>(EXPR);$551$317$0,5753176043557169$0,5753176043557169$0,010752688172043012$00:00:00,799
_ --> ID.ID = ID(<...>);$443$260$0,5869074492099323$0,5869074492099323$0,25$00:00:00,505
ID = ID.ID(<...>); -->_$797$300$0,37641154328732745$0,37641154328732745$1,0$00:00:00,593
if (ID binOP ID) -->  if (<...>)$472$468$0,9915254237288136$0,9915254237288136$0,0017152658662092624$00:00:00,474
if (ID) { ID.ID(<...>); --><...>$131$65$0,4961832061068702$0,4961832061068702$0,025$00:00:00,895
<...> = EXPR<0>;--><...> = EXPR<0> binOP EXPR;$99$35$0,35353535353535354$0,35353535353535354$0,02564102564102564$00:00:00,568
if (ID<0> binOP null)-->if (ID<0> binOP null)$11$11$1,0$1,0$0,009615384615384616$00:00:00,491
_-->throw EXPR;$176$22$0,125$0,125$0,038461538461538464$00:00:00,534
return ID.ID(<...>);-->_$348$134$0,3850574712643678$0,3850574712643678$1,0$00:00:00,561
while (<...>) --> while (<...>)$38$0$0,0$0,0$0,0$00:00:00,573
ID(<...>);-->_$4925$386$0,0783756345177665$0,0783756345177665$0,1$00:00:00,727
ID(<...>);-->ID(ID);$1348$0$0,0$0,0$0,0$00:00:00,517
