items = rcol.ID<0>() --> rcol.ID<0>()\nitems = rcol.items$5$0$0,0$0,0$0,0$00:00:00,572
ID<0>(0) --> sys.ID<0>(0)$6$0$0,0$0,0$0,0$00:00:00,416
ID<0>('Epoch %d' % epoch) --> ID<0>('Epoch %d out of %d' % (epoch, self.nb_epoch))$1$0$0,0$0,0$0,0$00:00:00,518
if ID: --> if ID and show("license"):$1$0$0,0$0,0$0,0$00:00:00,352
if ID<0>: --> if ID<0> or conf.settings['download_mirrors']:$1$0$0,0$0,0$0,0$00:00:00,479
ID<0>.to_gpu() --> ID<0>.to_device(device)$8$0$0,0$0,0$0,0$00:00:00,485
pg = p.ID<0>() --> pg = p.factory.ID<0>()$2$2$1,0$1,0$4,7732696897374703E-4$00:00:00,770
outcome = RunExecutor.ID<0>(self) --> outcome = RunExecutor.ID<0>(self, False)$2$0$0,0$0,0$0,0$00:00:00,753
return ID --> return LT$1972$126$0,06389452332657201$0,06389452332657201$0,014925373134328358$00:00:00,654
if ID: --> if ID and ID:$46$0$0,0$0,0$0,0$00:00:00,609
ID.ID(DOWN) --> ID.ID(DOWN)$75$64$0,8533333333333334$0,8533333333333334$0,004166666666666667$00:00:01,250
return ID.ID --> return LT$83$4$0,04819277108433735$0,04819277108433735$3,650967506389193E-4$00:00:00,482
self.ID.ID() --> self.ID.ID()$735$16$0,021768707482993196$0,021768707482993196$0,017241379310344827$00:00:00,814
out = ID<0>.ID(response) --> ID<0>.ID(response)$8$0$0,0$0,0$0,0$00:00:00,637
return ID.ID(LT) --> return ID.ID(LT)$677$46$0,06794682422451995$0,06794682422451995$0,037037037037037035$00:00:01,516
ID.ID.ID(LT) --> ID.ID.ID(LT)$2033$27$0,013280865715691098$0,013280865715691098$0,002849002849002849$00:00:00,917
if ID: --> if ID or ID:$33$1$0,030303030303030304$0,030303030303030304$4,918839153959665E-4$00:00:00,615
ID<0>.ID(X_COLOR, Y_COLOR) --> ID<0>.ID(X_COLOR, Y_COLOR)$74$39$0,527027027027027$0,527027027027027$0,006097560975609756$00:00:00,798
return self.ID --> return LT$47$3$0,06382978723404255$0,06382978723404255$3,2938076416337287E-4$00:00:00,604
self.ID(ID) --> self.blob_writer.ID(ID)$2$0$0,0$0,0$0,0$00:00:00,564
items = ID.ID<0>() --> ID.ID<0>()\nitems = rcol.items$5$0$0,0$0,0$0,0$00:00:00,425
ID<0>(0) --> ID.ID<0>(0)$8$0$0,0$0,0$0,0$00:00:00,653
ID<0>('Epoch %d' % ID) --> ID<0>('Epoch %d out of %d' % (ID, self.nb_epoch))$1$0$0,0$0,0$0,0$00:00:00,546
if ID: --> if ID and ID("license"):$1$0$0,0$0,0$0,0$00:00:00,486
if ID<0>: --> if ID<0> or ID.settings['download_mirrors']:$1$0$0,0$0,0$0,0$00:00:00,800
ID<0>.to_gpu() --> ID<0>.ID(device)$8$0$0,0$0,0$0,0$00:00:00,656
pg = p.ID<0>() --> pg = p.ID.ID<0>()$2$2$1,0$1,0$4,7732696897374703E-4$00:00:00,649
outcome = ID.ID<0>(self) --> outcome = ID.ID<0>(self, False)$2$0$0,0$0,0$0,0$00:00:00,718
return EXPR --> return EXPR$28046$2381$0,08489624188832633$0,4762$0,3333333333333333$00:00:01,173
if EXPR: --> if ID and ID:$47$2$0,0425531914893617$0,0425531914893617$0,0011668611435239206$00:00:01,215
while EXPR: <...> --> while EXPR: <...>$354$17$0,0480225988700565$0,0480225988700565$0,04$00:00:01,107
return ID.ID(<...>) --> return EXPR$6839$562$0,0821757566895745$0,1124$1,0$00:00:01,128
ID.ID.ID(<...>) --> self.ID.ID()$788$2$0,0025380710659898475$0,0025380710659898475$5,159958720330237E-4$00:00:01,074
ID = ID<0>.ID(<...>) --> ID<0>.ID(<...>)$541$1$0,0018484288354898336$0,0018484288354898336$3,232062055591467E-4$00:00:01,339
ID.ID(<...>) --> ID.ID()$6809$4441$0,6522249963283889$0,8882$1,0$00:00:01,157
ID.ID() --> ID.ID(<...>)$7130$211$0,029593267882187937$0,0422$0,1$00:00:01,354
if EXPR: --> if ID or ID:$37$0$0,0$0,0$0,0$00:00:00,895
return ID<0>.ID(EXPR) --> return ID<0>.ID(EXPR)$1139$84$0,07374890254609306$0,07374890254609306$0,037037037037037035$00:00:01,715
return ID --> return ID(<...>)$327$46$0,14067278287461774$0,14067278287461774$0,1111111111111111$00:00:01,280
ID.ID(<...>) --> ID.ID.ID(<...>)$1750$10$0,005714285714285714$0,005714285714285714$0,005434782608695652$00:00:01,388
ID = ID.ID<0>(<...>) --> ID.ID<0>(<...>)$353$0$0,0$0,0$0,0$00:00:01,389
ID<0>(<...>) --> ID.ID<0>(<...>)$625$1$0,0016$0,0016$8,635578583765112E-4$00:00:01,089
ID<0>(EXPR) --> ID<0>(EXPR % (ID, ID.ID))$326$3$0,009202453987730062$0,009202453987730062$0,0011173184357541898$00:00:00,988
if ID: --> if ID and ID(EXPR):$7$2$0,2857142857142857$0,2857142857142857$0,0019083969465648854$00:00:01,118
if ID<0>: --> if ID<0> or EXPR:$48$1$0,020833333333333332$0,020833333333333332$4,918839153959665E-4$00:00:01,130
ID<0>.ID() --> ID<0>.ID(<...>)$6706$200$0,029824038174768863$0,04$0,1$00:00:01,502
ID = ID.ID<0>(<...>) --> ID = ID.ID.ID<0>(<...>)$1138$22$0,019332161687170474$0,019332161687170474$0,002053388090349076$00:00:01,248
ID = ID.ID<0>(EXPR) --> ID = ID.ID<0>(EXPR, EXPR)$525$9$0,017142857142857144$0,017142857142857144$0,0053475935828877$00:00:02,844
